0,0,4581421828931458171,4587366580439587226,4584304132692975288,4587366580439587226
0,4553689526130148783,4581421828931458171,4587366580439587226,4584304132692975288,4581421828931458171
0,4568463800633747226,4581421828931458171,4587366580439587226,4584304132692975288,4581421828931458171
0,4579050344415346912,4581421828931458171,4587366580439587226,4584304132692975288,4581421828931458171
0,4590586962638885032,4581421828931458171,4587366580439587226,4584304132692975288,4581421828931458171
0,4595090562266255528,4581421828931458171,4587366580439587226,4584304132692975288,4585204852618449388
0,4607182418800017408,4581421828931458171,4587366580439587226,4584304132692975288,4587011227921044020
0,4617315517961601024,4581421828931458171,4587366580439587226,4584304132692975288,4584989666926664890
4607182418800017408,0,0,4587366580439587226,4584304132692975288,4587366580439587226
4607182418800017408,4553689526130148783,0,4587366580439587226,4584304132692975288,0
4607182418800017408,4568463800633747226,0,4587366580439587226,4584304132692975288,0
4607182418800017408,4579050344415346912,0,4587366580439587226,4584304132692975288,0
4607182418800017408,4590586962638885032,0,4587366580439587226,4584304132692975288,0
4607182418800017408,4595090562266255528,0,4587366580439587226,4584304132692975288,4582862980812216730
4607182418800017408,4607182418800017408,0,4587366580439587226,4584304132692975288,4586774326242015215
4607182418800017408,4617315517961601024,0,4587366580439587226,4584304132692975288,4584942286590859129
4611686018427387904,0,4581421828931458171,13800290266158863483,4584304132692975288,13800290266158863483
4611686018427387904,4553689526130148783,4581421828931458171,13800290266158863483,4584304132692975288,4581421828931458171
4611686018427387904,4568463800633747226,4581421828931458171,13800290266158863483,4584304132692975288,4581421828931458171
4611686018427387904,4579050344415346912,4581421828931458171,13800290266158863483,4584304132692975288,4581421828931458171
4611686018427387904,4590586962638885032,4581421828931458171,13800290266158863483,4584304132692975288,4581421828931458171
4611686018427387904,4595090562266255528,4581421828931458171,13800290266158863483,4584304132692975288,4572414629676717179
4611686018427387904,4607182418800017408,4581421828931458171,13800290266158863483,4584304132692975288,13798708453906181572
4611686018427387904,4617315517961601024,4581421828931458171,13800290266158863483,4584304132692975288,4582140430691178876
4613937818241073152,0,4581421828931458171,4587366580439587226,4584304132692975288,9218868437227405311
4613937818241073152,4553689526130148783,4581421828931458171,4587366580439587226,4584304132692975288,9218868437227405311
4613937818241073152,4568463800633747226,4581421828931458171,4587366580439587226,4584304132692975288,9218868437227405311
4613937818241073152,4579050344415346912,4581421828931458171,4587366580439587226,4584304132692975288,9218868437227405311
4613937818241073152,4590586962638885032,4581421828931458171,4587366580439587226,4584304132692975288,9218868437227405311
4613937818241073152,4595090562266255528,4581421828931458171,4587366580439587226,4584304132692975288,9218868437227405311
4613937818241073152,4607182418800017408,4581421828931458171,4587366580439587226,4584304132692975288,9218868437227405311
4613937818241073152,4617315517961601024,4581421828931458171,4587366580439587226,4584304132692975288,9218868437227405311
